TRP: S, Date: 2023-05-23, Callsign: SV2/DH7IF/P, Grid locator: KN11pc, Coord: (41.08, 23.15)
TRP: S, Date: 2021-06-13, Callsign: EP4HR, Grid locator: LL69GP, Coord: (29.62, 52.4)
TRP: S, Date: 2021-06-13, Callsign: R7MU, Grid locator: LN07CQ, Coord: (47.67, 40.07)
TRP: S, Date: 2021-06-08, Callsign: PA2ST, Grid locator: JO22ma, Coord: (52.0, 4.9)
TRP: S, Date: 2021-06-01, Callsign: ZS6BD/P, Grid locator: KG44cg, Coord: (-25.75, 28.07)
TRP: S, Date: 2021-05-30, Callsign: 5N9JLH, Grid locator: JK30rm, Coord: (10.5, 7.32)
TRP: S, Date: 2021-05-30, Callsign: A45XR, Grid locator: LL93DO, Coord: (23.58, 58.15)
TRP: S, Date: 2021-05-30, Callsign: 5N9JH, Grid locator: JK30rm, Coord: (10.5, 7.32)
TRP: S, Date: 2021-05-29, Callsign: HB9/DC8PAT/P, Grid locator: JN36be, Coord: (46.17, 5.98)
TRP: S, Date: 2021-05-29, Callsign: PA1WVM, Grid locator: JO22DC, Coord: (52.08, 4.15)
TRP: S, Date: 2021-05-22, Callsign: AN5ITU, Grid locator: IM99WV, Coord: (39.88, -0.27)
TRP: S, Date: 2021-05-22, Callsign: D4VHF, Grid locator: HK76MU, Coord: (16.83, -25.1)
TRP: S, Date: 2021-05-21, Callsign: 5C1AR, Grid locator: IM50CO, Coord: (30.58, -9.93)
TRP: S, Date: 2021-05-21, Callsign: EA7FDR, Grid locator: IM76HG, Coord: (36.25, -5.52)
TRP: S, Date: 2021-05-21, Callsign: G3ZXX, Grid locator: IO81tb, Coord: (51.04, -2.52)
TRP: S, Date: 2021-05-21, Callsign: IW7EHC, Grid locator: JN80KX, Coord: (40.96, 16.729999999999997)
TRP: S, Date: 2021-05-21, Callsign: RD7P, Grid locator: LN23, Coord: (43.0, 43.9)
TRP: S, Date: 2021-05-21, Callsign: YH6FWI, Grid locator: KN25, Coord: (45.0, 23.9)
TRP: S, Date: 2021-05-19, Callsign: IG9OSC, Grid locator: KM65KU, Coord: (35.83, 32.73)
TRP: S, Date: 2021-05-17, Callsign: 4X6UB, Grid locator: KM72ma, Coord: (32.0, 34.9)
TRP: S, Date: 2024-01-13, Callsign: DG6DCG, Grid locator: JO32ma, Coord: (52.0, 6.9)
TRP: S, Date: 2021-05-17, Callsign: PA3RMM, Grid locator: JO33FE, Coord: (53.17, 6.32)
TRP: S, Date: 2021-05-17, Callsign: TF3E, Grid locator: HP94BD, Coord: (64.12, -22.020000000000003)
TRP: S, Date: 2021-05-16, Callsign: DK0FFR, Grid locator: JO62TL, Coord: (52.46, 13.48)
TRP: S, Date: 2021-05-16, Callsign: F4FVI, Grid locator: JN19aa, Coord: (49.0, 1.9)
TRP: S, Date: 2021-05-12, Callsign: G4TRW, Grid locator: IO80, Coord: (50.0, -4.1)
TRP: S, Date: 2021-05-08, Callsign: 9H1BW, Grid locator: JM75FW, Coord: (35.92, 14.32)
TRP: S, Date: 2021-05-07, Callsign: M0NPT, Grid locator: IO91vl, Coord: (51.46, -0.35)
TRP: S, Date: 2021-05-07, Callsign: R76ROP, Grid locator: KO96aa, Coord: (56.0, 37.9)
TRP: S, Date: 2021-05-06, Callsign: RP76ROP, Grid locator: KO49WS, Coord: (59.75, 29.729999999999997)
TRP: S, Date: 2021-05-03, Callsign: AP2AUM, Grid locator: MM64, Coord: (34.0, 71.9)
TRP: S, Date: 2021-05-03, Callsign: DK6HM, Grid locator: JO53BP, Coord: (53.62, 9.98)
TRP: S, Date: 2021-05-03, Callsign: RP76P, Grid locator: MO27SE, Coord: (57.17, 65.4)
TRP: S, Date: 2021-05-02, Callsign: HB90BERO, Grid locator: JN47CE, Coord: (47.17, 8.07)
TRP: S, Date: 2021-05-01, Callsign: GI0VKP, Grid locator: IO74DM, Coord: (54.5, -5.85)
TRP: S, Date: 2021-05-01, Callsign: II0SAT/IS0, Grid locator: JN40GR, Coord: (40.71, 8.4)
TRP: S, Date: 2021-04-30, Callsign: 4X0GDL, Grid locator: KM70LX, Coord: (30.96, 34.82)
TRP: S, Date: 2021-04-25, Callsign: YO8RNP, Grid locator: KN37, Coord: (47.0, 25.9)
TRP: S, Date: 2021-04-24, Callsign: GB4MDI, Grid locator: IO81JJ, Coord: (51.38, -3.35)
TRP: S, Date: 2021-04-23, Callsign: 4X70ZM, Grid locator: KM72JE, Coord: (32.17, 34.65)
TRP: S, Date: 2021-04-23, Callsign: YC5YC/P, Grid locator: OJ00RL, Coord: (0.46, 101.32000000000001)
TRP: S, Date: 2021-04-20, Callsign: A47RS, Grid locator: LL93EO, Coord: (23.58, 58.23)
TRP: S, Date: 2021-04-20, Callsign: YO21WARD, Grid locator: KN34aa, Coord: (44.0, 25.9)
TRP: S, Date: 2021-04-18, Callsign: DK1MHW, Grid locator: JN68IF, Coord: (48.21, 12.57)
TRP: S, Date: 2021-04-18, Callsign: F9OE, Grid locator: IN78QG, Coord: (48.25, -4.77)
TRP: S, Date: 2021-04-18, Callsign: HA3JO, Grid locator: JN96CC, Coord: (46.08, 18.07)
TRP: S, Date: 2021-04-18, Callsign: HB9WARD, Grid locator: JN36LM, Coord: (46.5, 6.82)
TRP: S, Date: 2021-04-18, Callsign: LX5WARD, Grid locator: JN39EP, Coord: (49.62, 6.23)
TRP: S, Date: 2021-04-18, Callsign: SM/DL8YHR, Grid locator: JO76EE, Coord: (56.17, 14.23)
TRP: S, Date: 2021-04-18, Callsign: SQ5PE, Grid locator: KO02LE, Coord: (52.17, 20.82)
TRP: S, Date: 2021-04-18, Callsign: SZ1SV, Grid locator: KM18UA, Coord: (38.0, 23.57)
TRP: S, Date: 2021-04-18, Callsign: TM96WARD, Grid locator: JN33CD, Coord: (43.12, 6.07)
TRP: S, Date: 2021-04-17, Callsign: DK4VW, Grid locator: JO40IT, Coord: (50.79, 8.57)
TRP: S, Date: 2021-04-17, Callsign: F1DOI, Grid locator: IN98RS, Coord: (48.75, -0.6799999999999999)
TRP: S, Date: 2021-04-17, Callsign: F8VNU, Grid locator: JN13QH, Coord: (43.29, 3.23)
TRP: S, Date: 2021-04-17, Callsign: IK4PLW, Grid locator: JN64AI, Coord: (44.33, 11.9)
TRP: S, Date: 2021-04-17, Callsign: J28PJ, Grid locator: LK11NO, Coord: (11.58, 42.98)
TRP: S, Date: 2021-04-17, Callsign: OE21WARD, Grid locator: JN78XE, Coord: (48.17, 15.82)
TRP: S, Date: 2021-04-15, Callsign: A41MS, Grid locator: LL93CO, Coord: (23.58, 58.07)
TRP: S, Date: 2021-04-15, Callsign: A71UN, Grid locator: LL55RI, Coord: (25.33, 51.32)
TRP: S, Date: 2021-04-15, Callsign: C91RDX, Grid locator: KG64HA, Coord: (-26.0, 32.48)
TRP: S, Date: 2021-04-15, Callsign: RU0AOA, Grid locator: NO66MA, Coord: (56.0, 92.9)
TRP: S, Date: 2021-04-13, Callsign: A41JZ, Grid locator: LL93BQ, Coord: (23.67, 57.98)
TRP: S, Date: 2021-04-13, Callsign: A71GE, Grid locator: LL55RI, Coord: (25.33, 51.32)
TRP: S, Date: 2021-04-13, Callsign: C92RU, Grid locator: KG76RF, Coord: (-23.79, 35.32)
TRP: S, Date: 2021-04-13, Callsign: EL2E, Grid locator: IJ46oh, Coord: (6.29, -10.93)
TRP: S, Date: 2023-05-10, Callsign: B0/BA4TB, Grid locator: NN33st, Coord: (43.79, 87.4)
TRP: S, Date: 2021-04-11, Callsign: EO50FF, Grid locator: KN45kj, Coord: (45.38, 28.729999999999997)
TRP: S, Date: 2021-04-11, Callsign: G4ZFE, Grid locator: IO91PJ, Coord: (51.38, -0.85)
TRP: S, Date: 2021-04-11, Callsign: OK1DX, Grid locator: JN69SD, Coord: (49.12, 13.4)
TRP: S, Date: 2021-04-11, Callsign: SQ5HG, Grid locator: KO01NJ, Coord: (51.38, 20.979999999999997)
TRP: S, Date: 2021-04-11, Callsign: UA1ALD, Grid locator: KO49, Coord: (59.0, 27.9)
TRP: S, Date: 2021-04-10, Callsign: 9A10FF, Grid locator: JN75WT, Coord: (45.79, 15.73)
TRP: S, Date: 2021-04-10, Callsign: DK4MX, Grid locator: JO50NM, Coord: (50.5, 10.98)
TRP: S, Date: 2021-04-10, Callsign: G3YJZ, Grid locator: IO91XP, Coord: (51.62, -0.18)
TRP: S, Date: 2021-04-10, Callsign: HB9IRM, Grid locator: JN47IF, Coord: (47.21, 8.57)
TRP: S, Date: 2021-04-09, Callsign: YT7IM, Grid locator: JN96UC, Coord: (46.08, 19.57)
TRP: S, Date: 2021-04-08, Callsign: RU4HU, Grid locator: LO53OV, Coord: (53.88, 51.07)
TRP: S, Date: 2021-04-06, Callsign: DH7WR, Grid locator: JO62SK, Coord: (52.42, 13.4)
TRP: S, Date: 2021-04-05, Callsign: DF5VAE, Grid locator: JO64, Coord: (54.0, 11.9)
TRP: S, Date: 2021-04-05, Callsign: DM3MR, Grid locator: JO31QK, Coord: (51.42, 7.23)
TRP: S, Date: 2021-04-05, Callsign: PP2CC, Grid locator: GH63AS, Coord: (-16.25, -48.1)
TRP: S, Date: 2021-04-04, Callsign: II5LDV, Grid locator: JN53KT, Coord: (43.79, 10.73)
TRP: S, Date: 2021-04-04, Callsign: R1BHJ, Grid locator: KO49WS, Coord: (59.75, 29.729999999999997)
TRP: S, Date: 2021-04-03, Callsign: DL9LJ, Grid locator: JO32ma, Coord: (52.0, 6.9)
TRP: S, Date: 2021-04-02, Callsign: AP2SM, Grid locator: MM64OE, Coord: (34.17, 73.07000000000001)
TRP: S, Date: 2021-04-02, Callsign: DF1VK, Grid locator: JN39PI, Coord: (49.33, 7.15)
TRP: S, Date: 2021-04-02, Callsign: DJ0JJ, Grid locator: JN38XQ, Coord: (48.67, 7.82)
TRP: S, Date: 2021-04-02, Callsign: DL1ZU, Grid locator: JO40IM, Coord: (50.5, 8.57)
TRP: S, Date: 2021-04-02, Callsign: DL6DCA, Grid locator: JO32ma, Coord: (52.0, 6.9)
TRP: S, Date: 2021-03-31, Callsign: VU3FMM, Grid locator: MK68VN, Coord: (18.54, 73.65)
TRP: S, Date: 2021-03-30, Callsign: 4Z1AB, Grid locator: KM72ma, Coord: (32.0, 34.9)
TRP: S, Date: 2021-03-29, Callsign: A25RU, Grid locator: KG36GW, Coord: (-23.08, 26.4)
TRP: S, Date: 2021-03-27, Callsign: ON7EQ, Grid locator: JO21, Coord: (51.0, 3.9)
TRP: S, Date: 2021-03-27, Callsign: TT8SN, Grid locator: JK82, Coord: (12.0, 15.9)
TRP: S, Date: 2021-03-26, Callsign: A7UN/P, Grid locator: LL55sh, Coord: (25.29, 51.4)
TRP: S, Date: 2021-03-26, Callsign: DD7PC, Grid locator: JN49AX, Coord: (49.96, 7.9)
TRP: S, Date: 2021-03-25, Callsign: DL3RTL, Grid locator: JO62QM, Coord: (52.5, 13.23)
TRP: S, Date: 2021-03-25, Callsign: II4DANT, Grid locator: JN64CK, Coord: (44.42, 12.07)
TRP: S, Date: 2021-03-25, Callsign: PU2SDM, Grid locator: GG66qk, Coord: (-23.58, -46.77)
TRP: S, Date: 2021-03-25, Callsign: SX5A, Grid locator: KM46CK, Coord: (36.42, 28.07)
TRP: S, Date: 2021-03-25, Callsign: V51JP, Grid locator: JG78WB, Coord: (-21.96, 15.73)
TRP: S, Date: 2021-03-24, Callsign: A41ZZ, Grid locator: JO31OL, Coord: (51.46, 7.07)
TRP: S, Date: 2021-03-24, Callsign: IU4FMR, Grid locator: JN54aa, Coord: (44.0, 9.9)
TRP: S, Date: 2021-03-23, Callsign: CT9/DF7EE, Grid locator: IM12np, Coord: (32.62, -17.020000000000003)
TRP: S, Date: 2021-03-23, Callsign: DF2CK, Grid locator: JO71AC, Coord: (51.08, 13.9)
TRP: S, Date: 2021-03-23, Callsign: G8DVR, Grid locator: IO83, Coord: (53.0, -4.1)
TRP: S, Date: 2023-10-28, Callsign: LA6OP, Grid locator: JP67WJ, Coord: (67.38, 13.73)
TRP: S, Date: 2021-03-23, Callsign: YO8RHI, Grid locator: KN37SD, Coord: (47.12, 27.4)
TRP: S, Date: 2024-01-13, Callsign: DL5MFW, Grid locator: JN57, Coord: (47.0, 9.9)
TRP: S, Date: 2021-03-21, Callsign: CN21JIF, Grid locator: IM61CI, Coord: (31.33, -7.93)
TRP: S, Date: 2021-03-21, Callsign: UA9FFF, Grid locator: LO88BA, Coord: (58.0, 55.98)
TRP: S, Date: 2021-03-20, Callsign: DJ8EI, Grid locator: JO30OP, Coord: (50.62, 7.07)
TRP: S, Date: 2021-03-20, Callsign: OK2DM, Grid locator: JN89XG, Coord: (49.25, 17.82)
TRP: S, Date: 2021-03-20, Callsign: SM4HNG, Grid locator: JO79MD, Coord: (59.12, 14.9)
TRP: S, Date: 2021-03-19, Callsign: 9H1XT, Grid locator: JM75GV, Coord: (35.88, 14.4)
TRP: S, Date: 2021-03-19, Callsign: DF1NP, Grid locator: JN58NV, Coord: (48.88, 10.98)
TRP: S, Date: 2021-03-19, Callsign: DK6FZ, Grid locator: JO40QP, Coord: (50.62, 9.23)
TRP: S, Date: 2021-03-19, Callsign: DL2MHO, Grid locator: JO32ma, Coord: (52.0, 6.9)
TRP: S, Date: 2021-03-19, Callsign: DM3AWK, Grid locator: JO50DX, Coord: (50.96, 10.15)
TRP: S, Date: 2021-03-19, Callsign: G6WRW, Grid locator: IO82, Coord: (52.0, -4.1)
TRP: S, Date: 2024-01-13, Callsign: CT3FM, Grid locator: IM12MP, Coord: (32.62, -17.1)
TRP: S, Date: 2021-03-15, Callsign: DM4MM, Grid locator: JO62RO, Coord: (52.58, 13.32)
TRP: S, Date: 2021-03-14, Callsign: EW6FS, Grid locator: KO35, Coord: (55.0, 25.9)
TRP: S, Date: 2021-03-14, Callsign: ZS1ARB, Grid locator: JF96fb, Coord: (-33.96, 18.32)
TRP: S, Date: 2021-03-13, Callsign: YC1BCU, Grid locator: OI33tc, Coord: (-6.92, 107.48)
TRP: S, Date: 2021-03-13, Callsign: YD1BCU, Grid locator: OI33tc, Coord: (-6.92, 107.48)
TRP: S, Date: 2021-03-13, Callsign: ZS6MAR, Grid locator: KG43BU, Coord: (-26.17, 27.979999999999997)
TRP: S, Date: 2021-03-12, Callsign: DF3VG, Grid locator: JN48, Coord: (48.0, 7.9)
TRP: S, Date: 2021-03-12, Callsign: PY2RC, Grid locator: GG66QK, Coord: (-23.58, -46.77)
TRP: S, Date: 2021-03-12, Callsign: R4HV, Grid locator: LO43RL, Coord: (53.46, 49.32)
TRP: S, Date: 2021-03-11, Callsign: PQ213CFN, Grid locator: GG87QB, Coord: (-22.96, -42.77)
TRP: S, Date: 2021-03-11, Callsign: R2DRJ, Grid locator: KO85WR, Coord: (55.71, 37.73)
TRP: S, Date: 2021-03-10, Callsign: SV1JG, Grid locator: KM18WF, Coord: (38.21, 23.729999999999997)
TRP: S, Date: 2021-03-09, Callsign: CT7AQS, Grid locator: IM69, Coord: (39.0, -8.1)
TRP: S, Date: 2021-03-09, Callsign: G4HXC, Grid locator: IO92GM, Coord: (52.5, -1.6)
TRP: S, Date: 2021-03-09, Callsign: OK1CA, Grid locator: JO70fb, Coord: (50.04, 14.32)
TRP: S, Date: 2021-03-08, Callsign: DK7SS, Grid locator: JN48KN, Coord: (48.54, 8.73)
TRP: S, Date: 2021-03-08, Callsign: IV3DLZ, Grid locator: JN66HA, Coord: (46.0, 12.48)
TRP: S, Date: 2021-03-08, Callsign: PA2V, Grid locator: JO22IM, Coord: (52.5, 4.57)
TRP: S, Date: 2021-03-08, Callsign: PY5HC, Grid locator: GG54IM, Coord: (-25.5, -49.43)
TRP: S, Date: 2021-03-07, Callsign: DJ4TP, Grid locator: JO30CW, Coord: (50.92, 6.07)
TRP: S, Date: 2021-03-07, Callsign: EA3GEO, Grid locator: JN11ck, Coord: (41.42, 2.07)
TRP: S, Date: 2021-03-07, Callsign: OE5DRM, Grid locator: JN68UG, Coord: (48.25, 13.57)
TRP: S, Date: 2021-03-07, Callsign: PQ213CF, Grid locator: GI52vt, Coord: (-7.21, -48.35)
TRP: S, Date: 2021-03-06, Callsign: DB9HL, Grid locator: JO32ma, Coord: (52.0, 6.9)
TRP: S, Date: 2021-03-06, Callsign: DL8FBD, Grid locator: JO40KA, Coord: (50.0, 8.73)
TRP: S, Date: 2021-03-06, Callsign: EA6URP, Grid locator: JM19HN, Coord: (39.54, 2.48)
TRP: S, Date: 2021-03-05, Callsign: SQ8RAU, Grid locator: KO11, Coord: (51.0, 21.9)
TRP: S, Date: 2021-03-05, Callsign: YO8AAZ, Grid locator: KN36KN, Coord: (46.54, 26.729999999999997)
TRP: S, Date: 2024-01-13, Callsign: 9A2GA, Grid locator: JN75xt, Coord: (45.79, 15.82)
TRP: S, Date: 2021-03-03, Callsign: LA6GH, Grid locator: JP32CL, Coord: (62.46, 6.07)
TRP: S, Date: 2021-03-02, Callsign: DL21EURO, Grid locator: JO32ma, Coord: (52.0, 6.9)
TRP: S, Date: 2021-03-02, Callsign: LZ1GHT, Grid locator: KN12QP, Coord: (42.62, 23.229999999999997)
TRP: S, Date: 2021-03-01, Callsign: M0SKN, Grid locator: IO91vm, Coord: (51.5, -0.35)
TRP: S, Date: 2021-02-28, Callsign: A41MK, Grid locator: LL93EN, Coord: (23.54, 58.23)
TRP: S, Date: 2021-02-28, Callsign: A71VV, Grid locator: LL55RJ, Coord: (25.38, 51.32)
TRP: S, Date: 2021-02-28, Callsign: DJ4RAM, Grid locator: JO43XQ, Coord: (53.67, 9.82)
TRP: S, Date: 2021-02-28, Callsign: HA7NB, Grid locator: KN07, Coord: (47.0, 19.9)
TRP: S, Date: 2021-02-28, Callsign: I0DX, Grid locator: JN62aa, Coord: (42.0, 11.9)
TRP: S, Date: 2021-02-28, Callsign: IQ3DD, Grid locator: JN66EK, Coord: (46.42, 12.23)
TRP: S, Date: 2024-01-13, Callsign: IS0GRB, Grid locator: JM49, Coord: (39.0, 7.9)
TRP: S, Date: 2021-02-28, Callsign: PE1LWT, Grid locator: JO22VA, Coord: (52.0, 5.65)
TRP: S, Date: 2021-02-28, Callsign: RA2FGG, Grid locator: KO04GT, Coord: (54.79, 20.4)
TRP: S, Date: 2021-02-28, Callsign: SP4ELF, Grid locator: KO04JF, Coord: (54.21, 20.65)
TRP: S, Date: 2021-02-28, Callsign: SX200RF, Grid locator: KM18AF, Coord: (38.21, 21.9)
TRP: S, Date: 2024-01-13, Callsign: YO3CBS, Grid locator: KN34, Coord: (44.0, 25.9)
TRP: S, Date: 2021-02-23, Callsign: 3Z9DX, Grid locator: JO90xb, Coord: (50.04, 19.82)
TRP: S, Date: 2021-02-23, Callsign: DL8PM, Grid locator: JO30BU, Coord: (50.83, 5.98)
TRP: S, Date: 2021-02-22, Callsign: DL1KJ, Grid locator: JO30JX, Coord: (50.96, 6.65)
TRP: S, Date: 2021-02-22, Callsign: OE3KAB, Grid locator: JN88FJ, Coord: (48.38, 16.32)
TRP: S, Date: 2021-02-22, Callsign: RA6AUK, Grid locator: LN05GK, Coord: (45.42, 40.4)
TRP: S, Date: 2021-02-21, Callsign: DK7UC, Grid locator: JN39UK, Coord: (49.42, 7.57)
TRP: S, Date: 2021-02-21, Callsign: IZ6YMF, Grid locator: JN63aa, Coord: (43.0, 11.9)
TRP: S, Date: 2021-02-21, Callsign: LZ125LAZ, Grid locator: KN23ma, Coord: (43.0, 24.9)
TRP: S, Date: 2021-02-21, Callsign: ZP/PY5ZUE/P, Grid locator: GG25tx, Coord: (-24.04, -54.52)
TRP: S, Date: 2021-02-19, Callsign: 5VDE, Grid locator: JJ09ON, Coord: (9.54, 1.0699999999999998)
TRP: S, Date: 2021-02-19, Callsign: ZY1A, Grid locator: JO31, Coord: (51.0, 5.9)
TRP: S, Date: 2021-02-18, Callsign: HA7MO, Grid locator: KN07LH, Coord: (47.29, 20.82)
TRP: S, Date: 2021-02-18, Callsign: PU3IKE, Grid locator: GG40an, Coord: (-29.46, -52.1)
TRP: S, Date: 2021-02-18, Callsign: VU2GNA, Grid locator: ML89ma, Coord: (29.0, 76.9)
TRP: S, Date: 2021-02-17, Callsign: G0ECX, Grid locator: IO80SO, Coord: (50.58, -2.6)
TRP: S, Date: 2021-02-16, Callsign: 3X/J28PJ, Grid locator: IJ38, Coord: (8.0, -14.1)
TRP: S, Date: 2021-02-16, Callsign: 9L/J28PJ, Grid locator: IJ39, Coord: (9.0, -14.1)
TRP: S, Date: 2021-02-15, Callsign: SV3RF, Grid locator: KM18AF, Coord: (38.21, 21.9)
TRP: S, Date: 2021-02-13, Callsign: IK1COA, Grid locator: JN44OI, Coord: (44.33, 9.07)
TRP: S, Date: 2024-01-13, Callsign: ZS1LS, Grid locator: JF96, Coord: (-34.0, 17.9)
TRP: S, Date: 2021-02-11, Callsign: DG9FFM, Grid locator: JN49, Coord: (49.0, 7.9)
TRP: S, Date: 2021-02-11, Callsign: G4HSK, Grid locator: JO01FS, Coord: (51.75, 0.31999999999999995)
TRP: S, Date: 2021-02-10, Callsign: DL6AGC, Grid locator: JN49LU, Coord: (49.83, 8.82)
TRP: S, Date: 2021-02-10, Callsign: VU2SAA, Grid locator: NK03, Coord: (13.0, 79.9)
TRP: S, Date: 2021-02-08, Callsign: DB3ZY, Grid locator: JO32ma, Coord: (52.0, 6.9)
TRP: S, Date: 2021-02-08, Callsign: DF7II, Grid locator: JO62, Coord: (52.0, 11.9)
TRP: S, Date: 2021-02-08, Callsign: DK9NR, Grid locator: JN58, Coord: (48.0, 9.9)
TRP: S, Date: 2021-02-08, Callsign: DO3EF, Grid locator: JO40MQ, Coord: (50.67, 8.9)
TRP: S, Date: 2021-02-08, Callsign: IK8IUQ, Grid locator: JN70, Coord: (40.0, 13.9)
TRP: S, Date: 2021-02-08, Callsign: OE6LME, Grid locator: JN76OQ, Coord: (46.67, 15.07)
TRP: S, Date: 2021-02-08, Callsign: ON4AOI, Grid locator: JO21, Coord: (51.0, 3.9)
TRP: S, Date: 2021-02-08, Callsign: YO8TK, Grid locator: KN36ln, Coord: (46.54, 26.82)
TRP: S, Date: 2021-02-07, Callsign: YO3GWM, Grid locator: KN34BK, Coord: (44.42, 25.979999999999997)
TRP: S, Date: 2021-02-04, Callsign: 8Q7AO, Grid locator: MJ63LP, Coord: (3.62, 72.82000000000001)
TRP: S, Date: 2021-02-04, Callsign: DJ7WL, Grid locator: JO53DQ, Coord: (53.67, 10.15)
TRP: S, Date: 2021-02-04, Callsign: DL3HBF, Grid locator: JO53ET, Coord: (53.79, 10.23)
TRP: S, Date: 2021-02-03, Callsign: ZS6JV, Grid locator: KG44cg, Coord: (-25.75, 28.07)
TRP: S, Date: 2021-02-02, Callsign: CT1BQH, Grid locator: IM59SL, Coord: (39.46, -8.6)
TRP: S, Date: 2021-02-02, Callsign: DF8KF, Grid locator: JO31MB, Coord: (51.04, 6.9)
TRP: S, Date: 2021-02-01, Callsign: LX1GA, Grid locator: JN39bo, Coord: (49.58, 5.98)
TRP: S, Date: 2021-02-01, Callsign: SP9FPP, Grid locator: KN09FW, Coord: (49.92, 20.32)
TRP: S, Date: 2021-01-31, Callsign: S520SAFE, Grid locator: JO31OL, Coord: (51.46, 7.07)
TRP: S, Date: 2021-01-31, Callsign: ZS4A, Grid locator: KG41DS, Coord: (-28.25, 28.15)
TRP: S, Date: 2021-01-27, Callsign: DL0RCP, Grid locator: JO32ma, Coord: (52.0, 6.9)
TRP: S, Date: 2021-01-27, Callsign: I2DX, Grid locator: JN45OM, Coord: (45.5, 9.07)
TRP: S, Date: 2024-01-13, Callsign: LX1LC, Grid locator: JN39EP, Coord: (49.62, 6.23)
TRP: S, Date: 2021-01-25, Callsign: DL1BTX, Grid locator: JN39PR, Coord: (49.71, 7.15)
TRP: S, Date: 2021-01-25, Callsign: F1MKC, Grid locator: JN05TR, Coord: (45.71, 1.48)
TRP: S, Date: 2021-01-25, Callsign: PA0ZH, Grid locator: JO33AB, Coord: (53.04, 5.9)
TRP: S, Date: 2021-01-25, Callsign: VU2POS, Grid locator: ML89ma, Coord: (29.0, 76.9)
TRP: S, Date: 2021-01-25, Callsign: VU3WTJ, Grid locator: NL06LT, Coord: (26.79, 80.82000000000001)
TRP: S, Date: 2021-01-25, Callsign: YO3IHG, Grid locator: KN34BK, Coord: (44.42, 25.979999999999997)
TRP: S, Date: 2021-01-24, Callsign: PE1KXH, Grid locator: JO21XD, Coord: (51.12, 5.82)
TRP: S, Date: 2021-01-23, Callsign: VU2PEP, Grid locator: ML89ma, Coord: (29.0, 76.9)
TRP: S, Date: 2021-01-19, Callsign: S52EA, Grid locator: JN76, Coord: (46.0, 13.9)
TRP: S, Date: 2021-01-19, Callsign: SV8KOU, Grid locator: KM07, Coord: (37.0, 19.9)
TRP: S, Date: 2021-01-18, Callsign: DL4ZAB, Grid locator: JO41RH, Coord: (51.29, 9.32)
TRP: S, Date: 2023-10-28, Callsign: RA9FLW, Grid locator: LO88FD, Coord: (58.12, 56.32)
TRP: S, Date: 2021-01-17, Callsign: SV1BDS, Grid locator: KM17, Coord: (37.0, 21.9)
TRP: S, Date: 2021-01-16, Callsign: AT2GSI, Grid locator: NL41BR, Coord: (21.71, 87.98)
TRP: S, Date: 2021-01-16, Callsign: CT1FNG, Grid locator: IM58JR, Coord: (38.71, -9.35)
TRP: S, Date: 2021-01-16, Callsign: DL2ALF, Grid locator: JO50IW, Coord: (50.92, 10.57)
TRP: S, Date: 2024-01-13, Callsign: OH4MS, Grid locator: KP24, Coord: (64.0, 23.9)
TRP: S, Date: 2021-01-15, Callsign: 9A2UV, Grid locator: JN95GM, Coord: (45.5, 18.4)
TRP: S, Date: 2021-01-15, Callsign: DL4OCE, Grid locator: JO52FF, Coord: (52.21, 10.32)
TRP: S, Date: 2021-01-15, Callsign: DO3ASE, Grid locator: JO61, Coord: (51.0, 11.9)
TRP: S, Date: 2021-01-15, Callsign: R170SG, Grid locator: LO43RL, Coord: (53.46, 49.32)
TRP: S, Date: 2021-01-14, Callsign: DM2HK, Grid locator: JO32ma, Coord: (52.0, 6.9)
TRP: S, Date: 2021-01-13, Callsign: DL6DBA, Grid locator: JO41BE, Coord: (51.17, 7.98)
TRP: S, Date: 2021-01-11, Callsign: LY1R, Grid locator: KO14RV, Coord: (54.88, 23.32)
TRP: S, Date: 2021-01-09, Callsign: RV9YP, Grid locator: NO22PN, Coord: (52.54, 85.15)
TRP: S, Date: 2021-01-09, Callsign: SX9A, Grid locator: KM25AL, Coord: (35.46, 23.9)
TRP: S, Date: 2021-01-08, Callsign: DH1RK, Grid locator: JO31OL, Coord: (51.46, 7.07)
TRP: S, Date: 2021-01-08, Callsign: DL4FBZ, Grid locator: JO41, Coord: (51.0, 7.9)
TRP: S, Date: 2021-01-08, Callsign: F5CAC, Grid locator: JO31OL, Coord: (51.46, 7.07)
TRP: S, Date: 2021-01-06, Callsign: DH5UW, Grid locator: JO71HC, Coord: (51.08, 14.48)
TRP: S, Date: 2021-01-06, Callsign: HB9FBJ, Grid locator: JN46JD, Coord: (46.12, 8.65)
TRP: S, Date: 2021-01-05, Callsign: DL4RAN, Grid locator: JN68LT, Coord: (48.79, 12.82)
TRP: S, Date: 2021-01-05, Callsign: DL5AXI, Grid locator: JO50OX, Coord: (50.96, 11.07)
TRP: S, Date: 2021-01-04, Callsign: 3V8SS, Grid locator: JM55HU, Coord: (35.83, 10.48)
TRP: S, Date: 2021-01-04, Callsign: 9K2OK, Grid locator: LL49AE, Coord: (29.17, 47.9)
TRP: S, Date: 2021-01-04, Callsign: DC3PH, Grid locator: JO32ma, Coord: (52.0, 6.9)
TRP: S, Date: 2021-01-04, Callsign: DK6IT, Grid locator: JO62, Coord: (52.0, 11.9)
